subject_idx,gain_val,loss_val,choice_val,auc_val,RT,x-flip
69,6.0,10.5,0,2.1893,1077.0,6.0
69,9.0,10.125,0,0.1792,1139.0,12.0
69,10.0,13.75,0,-0.0804,1607.0,6.0
69,10.0,11.25,0,-0.0615,1232.0,13.0
69,5.0,3.75,1,1.1709,1186.0,10.0
69,6.0,12.0,0,0.686,1342.0,7.0
69,5.0,1.25,1,3.107,1326.0,9.0
69,6.0,7.5,0,2.2347,1466.0,6.0
69,9.0,5.625,1,1.1215,1201.0,7.0
69,4.0,6.0,0,0.0204,1982.0,6.0
69,12.0,15.0,0,0.6891,2231.0,11.0
69,14.0,7.0,1,0.1678,1279.0,12.0
69,10.0,8.75,0,0.1252,1747.0,9.0
69,5.0,10.0,0,-0.6457,1436.0,8.0
69,14.0,22.75,0,0.8903,1701.0,12.0
69,6.0,8.25,0,0.3555,1591.0,7.0
69,6.0,2.25,1,3.5111,1436.0,8.0
69,16.0,28.0,0,0.6347,1623.0,8.0
69,4.0,1.0,1,0.9215,1264.0,3.0
69,2.0,3.25,1,4.1806,3151.0,11.0
69,4.0,4.5,0,-0.003,2652.0,16.0
69,16.0,30.0,0,-0.4193,2091.0,15.0
69,15.0,26.25,0,0.2532,2434.0,8.0
69,12.0,13.5,0,-0.0482,1654.0,7.0
69,14.0,5.25,1,3.2022,1295.0,6.0
69,14.0,3.5,0,0.0129,624.0,4.0
69,4.0,7.5,1,0.3299,2043.0,7.0
69,2.0,0.75,0,0.0455,811.0,3.0
69,16.0,22.0,0,-0.1121,578.0,2.0
69,8.0,5.0,1,-0.0023,639.0,2.0
69,12.0,10.5,1,-0.0585,780.0,2.0
69,16.0,16.0,1,-0.1368,936.0,9.0
69,15.0,7.5,0,-0.508,1482.0,7.0
69,14.0,19.25,0,-0.0516,640.0,11.0
69,14.0,12.25,1,0.1105,827.0,5.0
69,6.0,3.0,0,-0.0369,624.0,2.0
69,8.0,9.0,0,0.1206,858.0,4.0
69,10.0,12.5,0,0.0135,577.0,2.0
69,8.0,8.0,0,-0.0976,686.0,6.0
69,6.0,4.5,1,0.1951,671.0,2.0
69,2.0,1.5,1,-0.0983,843.0,3.0
69,4.0,6.5,0,0.0099,749.0,5.0
69,5.0,9.375,0,-0.0448,842.0,6.0
69,2.0,2.25,1,0.1671,702.0,4.0
69,8.0,6.0,1,-0.007,1123.0,7.0
69,6.0,5.25,1,0.0718,1029.0,12.0
69,14.0,26.25,0,0.1256,780.0,6.0
69,10.0,15.0,1,0.0095,765.0,4.0
69,8.0,7.0,1,0.213,812.0,6.0
69,10.0,17.5,0,-0.0123,889.0,9.0
69,10.0,2.5,0,-0.136,843.0,2.0
69,16.0,20.0,0,-0.0398,998.0,5.0
69,15.0,30.0,0,0.124,1186.0,7.0
69,5.0,8.125,1,0.0007,656.0,4.0
69,12.0,24.0,0,-0.0682,1155.0,7.0
69,14.0,15.75,1,0.1143,1014.0,16.0
69,14.0,14.0,0,-0.1443,717.0,7.0
69,9.0,13.5,1,0.1541,811.0,1.0
69,2.0,2.0,1,-0.1551,764.0,7.0
69,16.0,24.0,1,0.1671,1014.0,8.0
69,5.0,5.625,1,-0.1275,905.0,8.0
69,16.0,10.0,0,-0.2377,780.0,16.0
69,15.0,24.375,0,-0.0691,1545.0,4.0
69,12.0,9.0,0,0.0214,764.0,2.0
69,8.0,10.0,0,-0.0245,717.0,2.0
69,16.0,26.0,1,0.1608,889.0,2.0
69,4.0,7.0,1,-0.004,1467.0,7.0
69,10.0,5.0,1,-0.0611,936.0,8.0
69,4.0,8.0,0,0.0178,780.0,11.0
69,8.0,12.0,1,0.0188,702.0,5.0
69,2.0,3.75,0,-0.1572,827.0,9.0
69,4.0,1.5,1,0.0529,873.0,5.0
69,2.0,3.0,0,0.0465,718.0,5.0
69,8.0,15.0,1,0.0156,780.0,4.0
69,14.0,28.0,0,0.0771,1092.0,4.0
70,5.0,3.75,0,3.443,1575.0,12.0
70,9.0,2.25,0,3.638,1732.0,10.0
70,2.0,1.0,1,0.1497,1326.0,6.0
70,15.0,15.0,1,-0.3682,936.0,13.0
70,2.0,2.0,1,3.6885,1404.0,13.0
70,14.0,26.25,0,2.9386,1856.0,8.0
70,15.0,30.0,1,-0.2216,1310.0,9.0
70,9.0,3.375,1,4.5753,1560.0,12.0
70,14.0,3.5,0,4.7523,1186.0,11.0
70,14.0,15.75,0,3.4656,1716.0,12.0
70,4.0,3.0,1,-0.0886,1092.0,13.0
70,8.0,16.0,0,5.5545,2060.0,14.0
70,6.0,3.0,1,0.9717,1123.0,6.0
70,5.0,8.75,1,2.5197,1529.0,15.0
70,14.0,28.0,0,2.869,1482.0,5.0
70,15.0,5.625,1,0.4194,1482.0,11.0
70,2.0,2.5,1,-0.1832,1185.0,11.0
70,8.0,2.0,1,2.1331,1716.0,11.0
70,12.0,16.5,0,3.8584,1451.0,8.0
70,12.0,15.0,0,2.0979,1404.0,11.0
70,14.0,21.0,0,1.8978,1419.0,11.0
70,16.0,8.0,1,1.4244,1217.0,9.0
70,8.0,10.0,1,2.6207,1529.0,8.0
70,8.0,13.0,0,2.2499,1357.0,9.0
70,16.0,12.0,1,0.785,1279.0,8.0
70,9.0,5.625,1,0.7125,1326.0,9.0
70,12.0,9.0,1,-0.0557,1326.0,14.0
70,2.0,2.25,1,1.6028,1529.0,8.0
70,8.0,6.0,1,2.1886,1357.0,4.0
70,14.0,24.5,0,1.0762,1513.0,9.0
70,8.0,15.0,0,2.1321,1700.0,7.0
70,4.0,7.5,0,5.0706,1638.0,16.0
70,10.0,13.75,1,0.159,1435.0,6.0
70,16.0,22.0,1,2.0769,1623.0,6.0
70,9.0,11.25,0,2.3367,1591.0,10.0
70,10.0,2.5,1,0.6348,998.0,4.0
70,5.0,6.25,1,0.2068,1404.0,9.0
70,2.0,3.75,0,2.9151,1513.0,7.0
70,8.0,14.0,1,1.5896,1935.0,11.0
70,12.0,4.5,1,3.1388,1264.0,4.0
70,14.0,5.25,1,3.361,1700.0,10.0
70,12.0,3.0,1,1.1164,1310.0,5.0
70,6.0,6.75,1,1.5207,1123.0,8.0
70,9.0,9.0,1,1.1557,1029.0,4.0
70,10.0,16.25,0,2.0506,1341.0,9.0
70,10.0,20.0,0,2.0016,1467.0,11.0
70,12.0,12.0,1,3.3291,1358.0,4.0
70,16.0,14.0,1,0.3754,1420.0,6.0
70,4.0,4.0,1,0.9046,967.0,4.0
70,8.0,7.0,1,1.8392,1061.0,8.0
70,2.0,0.5,1,1.832,1139.0,9.0
70,12.0,13.5,1,0.6834,1123.0,7.0
70,6.0,12.0,0,2.0125,1513.0,13.0
70,16.0,32.0,0,1.9109,1201.0,9.0
70,4.0,2.5,1,4.0087,1654.0,13.0
70,4.0,7.0,0,1.9411,1186.0,8.0
70,8.0,8.0,1,2.4161,968.0,8.0
70,16.0,6.0,1,0.6481,889.0,10.0
70,10.0,18.75,0,5.6829,1996.0,10.0
70,16.0,30.0,0,3.5771,1373.0,7.0
70,9.0,13.5,0,4.1943,1373.0,7.0
70,5.0,1.25,1,2.2497,1341.0,9.0
70,14.0,19.25,0,2.1075,1466.0,8.0
70,5.0,5.625,1,2.5347,1778.0,11.0
70,10.0,10.0,1,0.0608,1061.0,8.0
70,12.0,18.0,0,5.2289,1467.0,8.0
70,12.0,10.5,1,2.1701,2184.0,8.0
70,2.0,3.25,0,5.0941,1514.0,12.0
70,4.0,6.5,0,0.8406,1170.0,6.0
70,12.0,19.5,0,5.541,1482.0,8.0
70,12.0,21.0,0,2.3423,1186.0,14.0
70,10.0,15.0,0,0.5495,1233.0,8.0
70,6.0,9.75,0,-0.3513,1419.0,13.0
70,8.0,11.0,0,3.0882,1263.0,13.0
70,8.0,9.0,1,4.6051,1248.0,10.0
70,8.0,12.0,0,2.488,1201.0,6.0
70,4.0,2.0,0,1.4122,1341.0,6.0
70,10.0,3.75,1,2.8774,1919.0,13.0
70,12.0,7.5,0,3.7783,1388.0,5.0
70,4.0,1.5,1,3.8864,2355.0,11.0
70,16.0,10.0,1,1.5857,1935.0,9.0
70,15.0,22.5,0,5.3484,1684.0,11.0
70,15.0,16.875,1,2.7692,1825.0,9.0
70,6.0,7.5,1,1.4248,1373.0,13.0
70,9.0,14.625,0,2.4936,2980.0,18.0
70,5.0,9.375,0,5.1648,1794.0,16.0
70,9.0,6.75,0,1.9008,1217.0,15.0
70,15.0,13.125,1,2.7861,1279.0,10.0
70,10.0,6.25,1,5.104,1965.0,6.0
70,9.0,16.875,0,3.4598,1170.0,3.0
70,16.0,16.0,1,-0.0504,905.0,6.0
70,9.0,12.375,0,0.7794,1420.0,5.0
70,2.0,1.25,1,2.073,1201.0,15.0
70,6.0,6.0,1,2.9183,1107.0,10.0
70,5.0,6.875,0,4.5907,1326.0,7.0
70,5.0,1.875,1,1.2112,1030.0,8.0
70,16.0,18.0,1,0.5377,1139.0,9.0
70,8.0,5.0,1,2.6823,1591.0,10.0
70,2.0,1.75,1,0.1155,826.0,3.0
70,10.0,7.5,1,-0.1752,967.0,8.0
70,15.0,9.375,1,-0.0374,1201.0,2.0
70,15.0,3.75,1,-0.047,967.0,4.0
70,15.0,26.25,0,1.3373,1373.0,8.0
70,15.0,24.375,0,1.7643,1436.0,9.0
70,6.0,9.0,0,3.843,1638.0,5.0
70,6.0,2.25,1,0.2348,1653.0,6.0
70,14.0,7.0,1,0.5794,1357.0,8.0
70,14.0,12.25,1,0.0335,1311.0,6.0
70,15.0,11.25,1,0.151,1014.0,12.0
70,5.0,4.375,1,0.6771,2169.0,15.0
70,4.0,3.5,1,0.0843,1155.0,8.0
70,2.0,4.0,1,0.5942,1108.0,5.0
70,10.0,11.25,1,3.3392,2324.0,12.0
70,15.0,20.625,0,4.0221,1903.0,12.0
70,4.0,1.0,1,0.0661,1248.0,6.0
70,4.0,4.5,1,-0.4174,1030.0,4.0
70,12.0,22.5,0,1.7436,1154.0,10.0
70,6.0,10.5,0,3.0003,1623.0,11.0
70,12.0,24.0,0,1.0839,1810.0,9.0
70,2.0,3.5,1,0.791,1404.0,7.0
70,9.0,18.0,0,1.5982,1404.0,5.0
70,16.0,24.0,0,0.8426,1685.0,16.0
70,15.0,18.75,0,0.6715,1248.0,15.0
70,10.0,12.5,0,-0.0789,1295.0,16.0
70,14.0,8.75,1,4.1522,1825.0,12.0
70,6.0,1.5,1,-0.0758,1045.0,10.0
70,14.0,22.75,0,3.3513,1592.0,9.0
70,4.0,5.5,1,3.6033,2169.0,12.0
70,4.0,6.0,0,3.2565,1622.0,8.0
70,14.0,17.5,0,2.0815,1450.0,11.0
70,15.0,7.5,0,3.0696,1201.0,7.0
70,5.0,7.5,0,0.5148,1622.0,8.0
70,14.0,10.5,1,3.6591,1903.0,10.0
70,9.0,7.875,1,0.3512,1186.0,8.0
70,2.0,0.75,1,-0.7717,1420.0,11.0
70,9.0,4.5,1,0.0884,1232.0,9.0
70,4.0,8.0,0,1.7953,1217.0,7.0
70,5.0,5.0,1,0.3638,1342.0,5.0
70,16.0,28.0,0,3.7373,1389.0,13.0
70,16.0,26.0,0,0.1862,1139.0,9.0
70,5.0,2.5,1,1.439,1139.0,7.0
70,5.0,8.125,0,3.0277,1732.0,5.0
70,10.0,5.0,1,0.6025,858.0,3.0
70,9.0,15.75,0,1.6866,1108.0,7.0
70,6.0,8.25,1,0.1883,983.0,7.0
70,5.0,10.0,0,-0.1333,1529.0,2.0
70,2.0,3.0,0,3.8814,1607.0,9.0
70,15.0,28.125,0,-0.2984,936.0,6.0
70,5.0,3.125,1,1.5192,1357.0,9.0
70,6.0,3.75,1,0.0184,1248.0,12.0
70,4.0,5.0,1,0.0957,889.0,7.0
70,6.0,5.25,1,0.4948,921.0,2.0
70,8.0,3.0,1,0.111,874.0,6.0
70,2.0,1.5,1,0.0366,967.0,7.0
70,14.0,14.0,1,-0.372,827.0,10.0
70,16.0,4.0,1,0.1221,936.0,8.0
70,6.0,4.5,1,0.1408,1232.0,10.0
70,10.0,8.75,1,2.3502,1748.0,8.0
71,5.0,9.375,0,0.3822,1389.0,7.0
71,5.0,6.25,0,0.0181,1264.0,14.0
71,12.0,21.0,0,1.9467,1669.0,9.0
71,4.0,5.5,0,0.2204,999.0,6.0
71,4.0,4.0,0,2.7774,1232.0,15.0
71,5.0,5.625,0,0.164,1154.0,6.0
71,10.0,20.0,0,2.4118,1341.0,10.0
71,4.0,3.0,1,0.4475,1170.0,11.0
71,10.0,3.75,1,0.9711,1264.0,5.0
71,9.0,10.125,0,-0.1447,1060.0,11.0
71,15.0,24.375,0,0.0442,1077.0,9.0
71,5.0,3.75,1,2.9381,1154.0,4.0
71,2.0,2.0,0,0.1357,1015.0,7.0
71,12.0,22.5,0,0.0709,1108.0,16.0
71,2.0,4.0,0,0.973,1202.0,6.0
71,2.0,3.75,0,0.0445,921.0,10.0
71,5.0,7.5,0,0.1382,1202.0,11.0
71,14.0,5.25,1,1.8769,1107.0,3.0
71,6.0,5.25,1,0.6099,1092.0,8.0
71,8.0,13.0,0,0.9911,1139.0,10.0
71,9.0,12.375,0,0.0035,936.0,4.0
71,14.0,19.25,0,0.1334,1123.0,8.0
71,6.0,10.5,0,0.11,1014.0,5.0
71,15.0,28.125,0,-0.0089,1060.0,2.0
71,10.0,6.25,1,3.3975,1233.0,5.0
71,14.0,8.75,1,1.4266,1139.0,5.0
71,15.0,30.0,0,1.8373,1607.0,10.0
71,6.0,1.5,1,0.1379,1201.0,5.0
71,9.0,2.25,1,2.211,1575.0,5.0
71,10.0,5.0,1,0.278,1420.0,19.0
71,14.0,24.5,0,0.6845,1217.0,6.0
71,16.0,24.0,0,0.2275,1388.0,12.0
71,14.0,17.5,1,1.5366,1622.0,3.0
71,16.0,22.0,0,0.258,1264.0,10.0
71,9.0,7.875,1,0.5383,1326.0,11.0
71,4.0,5.0,0,0.8059,1154.0,10.0
71,4.0,4.5,0,0.048,1076.0,10.0
71,14.0,15.75,1,2.5537,1872.0,5.0
71,15.0,26.25,0,0.3147,1404.0,5.0
71,9.0,16.875,0,0.2158,1466.0,8.0
71,12.0,7.5,1,-0.124,968.0,9.0
71,16.0,26.0,0,0.5317,1186.0,9.0
71,6.0,3.0,1,0.451,1170.0,7.0
71,15.0,20.625,0,0.2053,811.0,5.0
71,8.0,3.0,1,0.3032,889.0,5.0
71,6.0,3.75,0,0.0301,702.0,9.0
71,14.0,7.0,1,0.1436,718.0,4.0
71,9.0,14.625,0,0.8647,999.0,6.0
71,14.0,22.75,0,-0.0595,874.0,4.0
71,4.0,6.0,0,0.0752,874.0,4.0
71,16.0,28.0,1,3.3505,1419.0,7.0
71,10.0,13.75,1,0.83,1154.0,15.0
71,10.0,12.5,1,2.1685,1201.0,13.0
71,16.0,4.0,1,1.9252,1092.0,6.0
71,2.0,3.25,0,0.0923,1263.0,2.0
71,6.0,6.0,0,1.3633,1201.0,8.0
71,6.0,9.75,0,0.0787,1061.0,10.0
71,2.0,1.5,0,0.0957,873.0,6.0
71,10.0,2.5,1,3.6764,1202.0,5.0
71,9.0,11.25,0,0.1382,905.0,4.0
71,16.0,8.0,1,0.2685,764.0,13.0
71,14.0,28.0,0,0.6161,936.0,10.0
71,6.0,11.25,0,1.9578,1186.0,7.0
71,16.0,32.0,0,0.7579,952.0,6.0
71,6.0,2.25,1,0.2004,1045.0,9.0
71,8.0,12.0,0,2.6138,2231.0,13.0
71,5.0,3.125,1,1.3307,3198.0,5.0
71,6.0,12.0,0,1.0734,1123.0,4.0
71,12.0,16.5,0,0.3334,1154.0,5.0
71,2.0,3.0,0,-0.0566,1123.0,12.0
71,16.0,18.0,1,1.47,1326.0,8.0
71,2.0,1.0,1,3.9197,1092.0,6.0
71,6.0,7.5,0,0.0241,608.0,5.0
71,8.0,8.0,0,3.5762,1233.0,15.0
71,16.0,10.0,1,0.8596,1029.0,9.0
71,10.0,18.75,0,0.0701,1326.0,14.0
71,8.0,9.0,0,0.8876,2278.0,9.0
71,16.0,20.0,1,0.0802,952.0,4.0
71,2.0,3.5,1,0.6412,1061.0,7.0
71,5.0,4.375,1,3.0335,1404.0,8.0
71,2.0,0.75,1,1.8124,1451.0,13.0
71,12.0,19.5,0,0.1685,1046.0,9.0
71,15.0,13.125,1,0.0659,1170.0,4.0
71,4.0,7.0,0,0.223,999.0,12.0
71,15.0,18.75,1,0.2394,1357.0,12.0
71,16.0,14.0,1,1.74,1170.0,11.0
71,9.0,18.0,0,0.8627,1653.0,15.0
71,8.0,2.0,0,-0.0029,1170.0,6.0
71,6.0,6.75,0,0.0646,1965.0,8.0
71,14.0,21.0,0,0.2668,2184.0,5.0
71,8.0,6.0,1,2.4711,1014.0,9.0
71,4.0,7.5,0,0.1121,983.0,6.0
71,16.0,12.0,1,0.8049,780.0,3.0
71,10.0,7.5,0,0.8827,858.0,5.0
71,15.0,16.875,1,0.5178,2075.0,6.0
71,9.0,3.375,1,2.4098,1217.0,4.0
71,15.0,7.5,1,4.7434,1279.0,5.0
71,4.0,1.0,1,0.9673,1685.0,8.0
71,9.0,15.75,0,0.193,1326.0,5.0
71,12.0,12.0,1,0.6082,843.0,4.0
71,5.0,5.0,1,0.613,1482.0,6.0
71,4.0,8.0,0,0.3234,1030.0,6.0
71,9.0,4.5,1,3.7995,1389.0,7.0
71,12.0,6.0,1,-0.0692,889.0,2.0
71,5.0,1.25,1,4.6907,1233.0,4.0
71,6.0,9.0,0,1.1887,1107.0,9.0
71,2.0,1.25,1,0.1481,1030.0,2.0
71,8.0,15.0,0,1.5002,1201.0,4.0
71,10.0,11.25,1,0.6158,1248.0,7.0
71,10.0,10.0,1,0.8399,1389.0,11.0
71,2.0,2.25,0,2.5828,1498.0,9.0
71,16.0,16.0,1,-0.0398,1155.0,12.0
71,4.0,3.5,0,0.0406,1170.0,5.0
71,8.0,11.0,0,3.254,1529.0,12.0
71,14.0,3.5,1,0.884,1138.0,9.0
71,16.0,6.0,1,0.3755,1404.0,14.0
71,2.0,2.75,0,0.7523,1233.0,16.0
71,14.0,10.5,1,0.2401,1185.0,17.0
71,12.0,3.0,1,4.7712,2433.0,11.0
71,12.0,15.0,1,-0.2063,1186.0,18.0
71,5.0,2.5,0,0.0154,920.0,13.0
71,8.0,5.0,1,0.453,811.0,5.0
71,5.0,1.875,1,0.1158,1029.0,8.0
71,10.0,17.5,0,3.4854,1155.0,8.0
71,12.0,18.0,1,0.6052,967.0,9.0
71,5.0,10.0,0,0.1787,936.0,9.0
71,8.0,4.0,1,4.0102,1108.0,7.0
71,12.0,4.5,1,0.048,843.0,4.0
71,4.0,6.5,0,2.6079,1233.0,10.0
71,5.0,8.75,1,0.4313,1996.0,20.0
71,15.0,22.5,0,0.0364,2012.0,14.0
71,2.0,1.75,1,0.4869,920.0,10.0
71,16.0,30.0,0,3.8189,1404.0,6.0
71,15.0,15.0,1,0.8028,843.0,5.0
71,8.0,16.0,1,1.1884,1638.0,7.0
71,4.0,2.5,1,0.2286,1108.0,8.0
71,12.0,9.0,1,4.3797,1607.0,13.0
71,8.0,7.0,1,3.0871,1107.0,3.0
71,8.0,10.0,0,-0.1891,1435.0,6.0
71,15.0,5.625,1,1.3331,1154.0,12.0
71,15.0,3.75,1,-0.3266,1669.0,10.0
71,9.0,6.75,1,0.4705,1092.0,7.0
71,2.0,0.5,1,0.1336,1279.0,18.0
71,15.0,11.25,1,3.1709,1061.0,6.0
71,4.0,1.5,1,3.9739,1544.0,9.0
71,10.0,16.25,0,0.1463,1139.0,7.0
71,12.0,10.5,1,0.1664,1248.0,9.0
71,8.0,14.0,0,1.0235,1451.0,12.0
71,4.0,2.0,1,0.723,1108.0,11.0
71,10.0,8.75,1,0.1494,843.0,8.0
71,14.0,12.25,1,0.0823,578.0,2.0
71,9.0,13.5,0,1.138,1108.0,10.0
71,12.0,13.5,0,0.2217,1529.0,14.0
71,15.0,9.375,1,1.668,889.0,5.0
71,9.0,9.0,1,1.4586,999.0,11.0
71,6.0,8.25,0,0.6294,1108.0,8.0
71,9.0,5.625,1,1.2219,1185.0,8.0
71,14.0,14.0,1,-0.418,1046.0,11.0
71,2.0,2.5,0,0.1425,920.0,6.0
72,9.0,12.375,0,1.0936,2246.0,9.0
72,6.0,6.0,0,0.605,2293.0,13.0
72,2.0,1.5,1,-0.1011,2512.0,5.0
72,12.0,21.0,0,4.2046,2746.0,6.0
72,9.0,4.5,1,-0.1762,1841.0,2.0
72,8.0,12.0,0,1.3081,1825.0,6.0
72,9.0,10.125,0,1.298,2402.0,13.0
72,10.0,2.5,1,0.3783,2277.0,8.0
72,15.0,26.25,0,0.6487,2169.0,9.0
72,6.0,12.0,0,0.5995,2074.0,6.0
72,16.0,10.0,1,3.521,2995.0,10.0
72,15.0,9.375,1,1.2986,2402.0,11.0
72,5.0,2.5,1,0.1525,3105.0,6.0
72,4.0,3.5,0,0.738,1872.0,8.0
72,2.0,2.75,0,1.1773,2870.0,2.0
72,14.0,3.5,1,0.088,1669.0,9.0
72,5.0,10.0,0,2.6562,2184.0,12.0
72,6.0,5.25,0,0.1354,2106.0,11.0
72,14.0,22.75,0,0.0396,2387.0,8.0
72,6.0,7.5,0,-0.1949,2730.0,12.0
72,8.0,7.0,0,2.6546,2309.0,7.0
72,15.0,30.0,0,0.1805,1576.0,7.0
72,6.0,9.0,0,1.5447,1919.0,6.0
72,5.0,8.125,0,-0.1284,1638.0,10.0
72,2.0,3.5,0,1.4992,1623.0,7.0
72,14.0,5.25,1,0.0034,1981.0,4.0
72,6.0,6.75,0,0.0754,1997.0,15.0
72,14.0,24.5,0,-0.3006,1965.0,12.0
72,15.0,15.0,1,3.5708,2933.0,8.0
72,2.0,4.0,0,-0.0445,1856.0,11.0
72,8.0,10.0,0,0.0503,1778.0,4.0
72,9.0,18.0,0,0.0778,2091.0,7.0
72,6.0,1.5,1,2.8352,2621.0,9.0
72,15.0,7.5,1,1.7005,2012.0,7.0
72,12.0,12.0,1,2.3635,2559.0,10.0
72,15.0,5.625,1,0.2052,2075.0,7.0
72,5.0,5.0,1,5.2011,3323.0,12.0
72,10.0,15.0,0,-0.3412,2028.0,6.0
72,10.0,18.75,0,3.1238,2028.0,9.0
72,2.0,2.25,0,0.0706,1950.0,3.0
72,12.0,22.5,0,2.9949,3027.0,9.0
72,14.0,19.25,0,-0.1451,1107.0,6.0
72,15.0,24.375,0,-0.0135,1545.0,6.0
72,8.0,4.0,1,3.0927,3213.0,6.0
72,16.0,6.0,1,0.6808,1903.0,8.0
72,15.0,11.25,1,3.7518,3322.0,6.0
72,4.0,2.0,0,0.1851,1669.0,11.0
72,12.0,18.0,1,-0.0339,2028.0,12.0
72,9.0,9.0,1,3.7666,2589.0,7.0
72,10.0,10.0,1,1.8684,1966.0,12.0
72,6.0,11.25,0,0.1001,1544.0,6.0
72,5.0,3.125,0,0.0361,1981.0,5.0
72,10.0,8.75,0,0.0344,2262.0,11.0
72,12.0,15.0,0,-0.0157,1919.0,8.0
72,16.0,28.0,0,0.0565,1966.0,10.0
72,16.0,22.0,0,0.0355,1857.0,4.0
72,4.0,3.0,1,0.1345,1810.0,12.0
72,12.0,4.5,1,0.3844,2324.0,9.0
72,9.0,14.625,0,1.1425,1981.0,5.0
72,10.0,12.5,0,0.0169,1700.0,6.0
72,6.0,3.75,0,0.0549,2434.0,8.0
72,8.0,6.0,1,1.9712,1887.0,7.0
72,5.0,1.875,1,0.268,2683.0,4.0
72,5.0,4.375,0,-0.0144,1763.0,10.0
72,6.0,3.0,1,0.1119,1779.0,9.0
72,16.0,26.0,0,2.7599,1950.0,12.0
72,5.0,6.25,0,0.1346,2371.0,6.0
72,12.0,19.5,0,-0.3573,1903.0,8.0
72,4.0,6.5,0,-0.084,2013.0,12.0
72,16.0,16.0,1,5.5941,3213.0,6.0
72,9.0,16.875,0,-0.0016,2839.0,1.0
72,16.0,4.0,1,2.4579,1700.0,17.0
72,4.0,4.0,1,3.4889,2371.0,8.0
72,16.0,30.0,0,-0.1502,1560.0,11.0
72,10.0,13.75,0,-0.1752,2293.0,6.0
72,14.0,15.75,0,0.2035,1794.0,14.0
72,15.0,16.875,0,0.0178,2153.0,3.0
72,14.0,7.0,1,4.6044,2746.0,10.0
72,9.0,2.25,1,0.056,2215.0,9.0
72,9.0,11.25,0,0.4747,2668.0,12.0
72,14.0,8.75,1,0.7331,2294.0,14.0
72,5.0,1.25,1,-0.1065,2044.0,10.0
72,2.0,3.75,0,3.1691,3229.0,10.0
72,2.0,1.25,1,0.759,1638.0,9.0
72,15.0,13.125,0,2.7086,3198.0,4.0
72,15.0,20.625,0,-0.0843,1825.0,20.0
72,10.0,7.5,1,0.8813,1841.0,8.0
72,2.0,0.5,1,0.2651,2995.0,10.0
72,14.0,28.0,0,3.8013,2231.0,8.0
72,8.0,2.0,1,2.5995,1685.0,14.0
72,2.0,3.25,0,3.0766,1779.0,2.0
72,4.0,7.0,0,4.2669,3026.0,7.0
72,16.0,12.0,1,4.319,1825.0,7.0
72,16.0,18.0,0,-0.2297,1904.0,8.0
72,8.0,11.0,0,-0.2014,1794.0,8.0
72,2.0,0.75,1,1.2796,1825.0,10.0
72,8.0,3.0,1,1.7003,1747.0,7.0
72,12.0,7.5,1,1.2315,2200.0,8.0
72,16.0,14.0,0,3.9343,2839.0,4.0
72,5.0,5.625,0,0.1812,2387.0,3.0
72,4.0,2.5,1,3.1369,1498.0,11.0
72,2.0,3.0,0,3.5222,2511.0,11.0
72,2.0,2.0,1,3.9004,1731.0,12.0
72,12.0,13.5,0,2.0406,1685.0,7.0
72,15.0,18.75,0,1.729,2745.0,11.0
72,14.0,14.0,0,-0.3737,1388.0,11.0
72,5.0,8.75,0,-0.0756,1373.0,2.0
72,8.0,14.0,0,0.0133,1560.0,10.0
72,8.0,13.0,0,0.1833,1373.0,13.0
72,2.0,2.5,0,-0.0456,1451.0,12.0
72,8.0,9.0,0,-0.0847,2168.0,11.0
72,12.0,9.0,1,1.1189,1372.0,12.0
72,10.0,17.5,0,0.1108,1919.0,4.0
72,14.0,26.25,0,0.0496,1762.0,12.0
72,16.0,24.0,0,0.0706,1310.0,6.0
72,12.0,10.5,0,-0.0888,2793.0,10.0
72,8.0,16.0,0,-0.1808,1762.0,17.0
72,15.0,3.75,1,2.6004,2777.0,10.0
72,6.0,8.25,0,3.0467,2324.0,8.0
72,10.0,20.0,0,0.4685,1872.0,11.0
72,10.0,16.25,0,-0.0222,1732.0,7.0
72,12.0,24.0,0,-0.2465,2028.0,4.0
72,4.0,5.0,0,0.0941,1544.0,6.0
72,4.0,4.5,0,0.0767,3026.0,17.0
72,15.0,22.5,0,0.2711,1451.0,8.0
72,8.0,8.0,1,3.3084,2652.0,8.0
72,6.0,9.75,0,3.4801,2870.0,4.0
72,6.0,4.5,1,2.7575,2106.0,6.0
72,2.0,1.75,1,3.7562,2480.0,12.0
72,14.0,17.5,0,0.1956,1748.0,7.0
72,6.0,10.5,0,0.0819,2028.0,11.0
72,9.0,15.75,0,-0.0628,2917.0,4.0
72,16.0,8.0,1,3.4574,2528.0,2.0
72,16.0,32.0,0,3.8155,2090.0,9.0
72,14.0,21.0,0,0.0694,1373.0,8.0
72,8.0,15.0,0,0.0285,2013.0,2.0
72,9.0,3.375,1,3.0278,2465.0,18.0
72,9.0,13.5,0,2.4125,1497.0,13.0
72,15.0,28.125,0,-0.1075,1420.0,12.0
72,4.0,1.0,1,2.7206,2808.0,7.0
73,5.0,3.125,1,0.3061,1404.0,6.0
73,10.0,17.5,0,1.8827,1389.0,9.0
73,16.0,10.0,1,0.1446,1170.0,10.0
73,12.0,24.0,0,0.1828,1326.0,12.0
73,2.0,3.25,0,1.5296,2293.0,12.0
73,4.0,8.0,0,0.9936,1826.0,7.0
73,2.0,1.75,1,0.0943,1217.0,9.0
